,LOCATION,PRICE,TYPE_OF_PROPERTY,POOL,GARAGE,DATE,BEDROOM,SQM
76107,SLIEMA,,apartment,No,Yes,2017,3,
76108,SLIEMA,325000.0,apartment,No,Yes,2017,3,
76109,SLIEMA,350000.0,apartment,No,No,2017,,85.0
76110,SLIEMA,365000.0,maisonette,No,No,2017,,187.0
76111,SLIEMA,398000.0,apartment,No,No,2017,3,
76112,SLIEMA,475000.0,apartment,No,Yes,2017,3,
76113,SLIEMA,290000.0,apartment,No,No,2017,2,
76114,SLIEMA,260000.0,apartment,No,No,2017,2,
76115,SLIEMA,239000.0,apartment,No,No,2017,1,
76116,SLIEMA,390000.0,apartment,No,No,2017,2,
76117,SLIEMA,365000.0,maisonette,No,Yes,2017,3,
76118,SLIEMA,585000.0,apartment,No,No,2017,,200.0
76119,SLIEMA,700000.0,house,No,Yes,2017,,100.0
76120,SLIEMA,192000.0,apartment,No,No,2017,,
76121,SLIEMA,1150000.0,house,No,No,2017,,
76122,SLIEMA,870000.0,apartment,No,Yes,2017,3,
76123,SLIEMA,950000.0,apartment,No,Yes,2017,3,
76124,SLIEMA,,apartment,No,No,2017,3,
76125,SLIEMA,,apartment,No,No,2017,,
76126,SLIEMA,475000.0,house,No,No,2017,,140.0
76127,SLIEMA,695000.0,apartment,No,No,2017,,140.0
76128,SLIEMA,1400000.0,house,Yes,Yes,2017,,
76129,SLIEMA,295000.0,apartment,No,No,2017,,
76130,SLIEMA,850000.0,house,No,No,2017,,
76131,SLIEMA,300000.0,apartment,No,No,2017,,
76132,SLIEMA,390000.0,apartment,No,No,2017,2,
76133,SLIEMA,297000.0,apartment,No,No,2017,2,
76134,SLIEMA,380000.0,house,No,No,2017,1,
76135,ST JULIANS,,house,No,No,2017,3,
76136,ST JULIANS,297000.0,apartment,No,No,2017,,
76137,ST JULIANS,360000.0,apartment,No,No,2017,,
76138,ST JULIANS,115000.0,,No,Yes,2017,,240.0
76139,ST JULIANS,275000.0,apartment,No,Yes,2017,,180.0
76140,ST JULIANS,395000.0,apartment,No,No,2017,,180.0
76141,ST JULIANS,550000.0,apartment,No,No,2017,2,144.0
76142,ST JULIANS,695000.0,apartment,No,No,2017,,
76143,ST JULIANS,295000.0,apartment,No,Yes,2017,3,
76144,ST JULIANS,650000.0,apartment,No,Yes,2017,2,
76145,ST JULIANS,735000.0,house,Yes,No,2017,,350.0
76146,ST JULIANS,,apartment,No,No,2017,,150.0
76147,ST JULIANS,275000.0,apartment,No,No,2017,3,
76148,ST JULIANS,280000.0,apartment,No,No,2017,3,
76149,ST JULIANS,160000.0,apartment,No,No,2017,1,
76150,ST JULIANS,160000.0,,No,No,2017,3,
76151,ST JULIANS,,house,No,No,2017,,
76152,ST JULIANS,298000.0,apartment,No,No,2017,,95.0
76153,ST JULIANS,380000.0,apartment,No,No,2017,3,
76154,ST JULIANS,,apartment,No,No,2017,,220.0
76155,ST JULIANS,240000.0,apartment,No,No,2017,,
76156,ST PAUL' S BAY ,,apartment,No,No,2017,,
76157,ST PAUL' S BAY,199000.0,apartment,No,No,2017,2,
76158,ST PAUL' S BAY,190000.0,,No,No,2017,,
76159,ST PAUL' S BAY,165000.0,,No,No,2017,,
76160,ST PAUL' S BAY,165000.0,apartment,No,No,2017,3,
76161,ST PAUL' S BAY,1500000.0,apartment,No,No,2017,,
76162,ST PAUL' S BAY,530000.0,apartment,No,No,2017,3,
76163,ST PAUL' S BAY,380000.0,maisonette,Yes,Yes,2017,3,
76164,ST PAUL' S BAY,210000.0,apartment,No,No,2017,3,
76165,ST PAUL' S BAY,410000.0,house,No,No,2017,3,275.0
76166,ST PAUL' S BAY,,apartment,No,No,2017,,
76167,ST PAUL' S BAY,,apartment,No,No,2017,,
76168,ST PAUL' S BAY,320000.0,apartment,No,Yes,2017,,
76169,ST PAUL' S BAY,900000.0,house,Yes,No,2017,,
76170,ST PAUL' S BAY,,house,Yes,Yes,2017,3,
76171,ST PAUL' S BAY,205000.0,house,No,No,2017,2,
76172,ST PAUL' S BAY,380000.0,house,Yes,No,2017,,
76173,ST PAUL' S BAY,122000.0,,No,No,2017,,
76174,ST PAUL' S,,apartment,No,No,2017,,113.0
76175,ST VENERA,219000.0,maisonette,No,Yes,2017,3,
76176,ST VENERA,124000.0,apartment,No,No,2017,2,
76177,ST VENERA,160000.0,house,No,No,2017,3,
76178,ST VENERA,115000.0,apartment,No,No,2017,,
76179,ST VENERA,197000.0,apartment,No,No,2017,3,
76180,ST VENERA,85000.0,,No,Yes,2017,,
76181,ST VENERA,240000.0,house,No,No,2017,3,
76182,ST VENERA,163000.0,apartment,No,Yes,2017,,
76183,ST VENERA,219000.0,maisonette,No,Yes,2017,,
76184,ST VENERA,285000.0,house,No,No,2017,4,
76185,SWIEQI,1600000.0,villa,No,Yes,2017,3,
76186,SWIEQI,235000.0,apartment,No,No,2017,2,
76187,SWIEQI,375000.0,maisonette,No,Yes,2017,3,
76188,SWIEQI,495000.0,apartment,No,No,2017,3,20.0
76189,SWIEQI,590000.0,maisonette,No,No,2017,4,
76190,SWIEQI,340000.0,villa,No,No,2017,3,140.0
76191,SWIEQI,450000.0,house,No,No,2017,,
76192,SWIEQI,440000.0,house,No,No,2017,,
76193,SWIEQI,450000.0,house,No,No,2017,,
76194,SWIEQI,560000.0,,Yes,No,2017,,
76195,TA' GIORNI,230000.0,,No,No,2017,3,
76196,TA' PARIS,135000.0,apartment,No,No,2017,3,
76197,TA' QALI,,villa,No,No,2017,,260.0
76198,TA' XBIEX,330000.0,,No,No,2017,,120.0
76199,TA' XBIEX,,,No,Yes,2017,,
76200,TA' XBIEX,1000000.0,apartment,No,No,2017,,300.0
76201,TA' XBIEX,265000.0,house,Yes,No,2017,2,
76202,TA' XBIEX,1650000.0,apartment,No,Yes,2017,3,300.0
76203,TA' XBIEX,320000.0,house,Yes,No,2017,,
76204,TA' XBIEX,200000.0,apartment,No,No,2017,,90.0
76205,TAL-IBRAĠ,,apartment,No,No,2017,3,130.0
76206,TAL-IBRAĠ,275000.0,apartment,No,No,2017,3,128.0
76207,TAL-IBRAĠ,400000.0,apartment,No,No,2017,2,
76208,TAL-IBRAĠ,1250000.0,villa,No,No,2017,,
76209,TAL-IBRAĠ,530000.0,apartment,No,Yes,2017,3,
76210,TAL-IBRAĠ,390000.0,apartment,No,Yes,2017,3,
76211,TAL-IBRAĠ,595000.0,house,No,No,2017,,
76212,TAL-IBRAĠ,,villa,Yes,Yes,2017,3,
76213,TAL-IBRAĠ,1250000.0,villa,Yes,Yes,2017,4,
76214,TAL-IBRAĠ,210000.0,villa,Yes,Yes,2017,4,
76215,TARXIEN,145000.0,apartment,No,No,2017,3,
76216,TARXIEN,148000.0,maisonette,No,No,2017,3,
76217,TARXIEN,105000.0,house,No,No,2017,,
76218,TARXIEN,160000.0,house,No,No,2017,3,
76219,TARXIEN,,maisonette,No,No,2017,,
76220,TARXIEN,222000.0,apartment,No,Yes,2017,3,
76221,TARXIEN,145000.0,house,No,No,2017,,
76222,THE VILLAGE,775000.0,villa,Yes,Yes,2017,4,
76223,VALLETTA,700000.0,house,No,No,2017,,
76224,VALLETTA,2750000.0,,No,No,2017,,
76225,VICTORIA GARDENS,,maisonette,Yes,Yes,2017,3,
76226,VITTORIOSA ,,apartment,No,No,2017,3,
76227,VITTORIOSA ,212000.0,maisonette,No,No,2017,2,
76228,VITTORIOSA ,535000.0,house,No,Yes,2017,3,
76229,XEMXIJA HILL,530000.0,,No,Yes,2017,4,
76230,XEMXIJA,360000.0,apartment,No,No,2017,3,195.0
76231,XEMXIJA,600000.0,house,No,No,2017,3,
76232,XEMXIJA,275000.0,maisonette,No,No,2017,3,200.0
76233,XEMXIJA,360000.0,,No,No,2017,3,150.0
76234,XEMXIJA,165000.0,apartment,No,No,2017,,
76235,XEMXIJA,560000.0,house,No,Yes,2017,4,
76236,XGĦAJRA,235000.0,apartment,No,Yes,2017,3,
76237,XGĦAJRA,275000.0,apartment,No,No,2017,,
76238,ŻABBAR,130000.0,apartment,No,Yes,2017,3,125.0
76239,ŻABBAR,250000.0,house,No,Yes,2017,,
76240,ŻABBAR,154000.0,apartment,No,No,2017,,
76241,ŻABBAR,382500.0,house,No,Yes,2017,,
76242,ŻABBAR,320000.0,house,No,Yes,2017,3,
76243,ŻABBAR,58000.0,,No,No,2017,,
76244,ŻABBAR,155000.0,apartment,No,Yes,2017,3,
76245,ŻABBAR,115000.0,apartment,No,No,2017,,
76246,ŻABBAR,154000.0,maisonette,No,No,2017,3,
76247,ŻABBAR,154000.0,maisonette,No,No,2017,,
76248,ŻABBAR,299000.0,maisonette,No,No,2017,,
76249,ŻABBAR,170000.0,,No,Yes,2017,,
76250,ŻABBAR,165000.0,apartment,No,No,2017,3,
76251,ŻABBAR,160000.0,maisonette,No,No,2017,3,
76252,ŻABBAR,383000.0,house,No,No,2017,,
76253,ŻABBAR,80000.0,,No,No,2017,,
76254,ŻABBAR,195000.0,house,No,No,2017,3,
76255,ŻABBAR,130000.0,apartment,No,No,2017,3,
76256,ŻABBAR,248500.0,house,No,Yes,2017,3,
76257,ŻABBAR,382500.0,house,No,No,2017,,
76258,ŻABBAR,65000.0,house,No,No,2017,,
76259,ŻABBAR,265000.0,house,No,No,2017,,
76260,ŻABBAR,325000.0,house,No,Yes,2017,,
76261,ŻEBBIEGĦ,195000.0,apartment,No,No,2017,,
76262,ŻEBBIEGĦ,200000.0,house,No,No,2017,,
76263,ŻEBBUĠ,,house,No,No,2017,2,
76264,ŻEBBUĠ,138000.0,,No,Yes,2017,3,
76265,ŻEBBUĠ,395000.0,house,No,Yes,2017,4,60.0
76266,ŻEBBUĠ,830000.0,,No,Yes,2017,4,
76267,ŻEBBUĠ,274000.0,maisonette,No,Yes,2017,,
76268,ŻEBBUĠ,470000.0,house,No,Yes,2017,,
76269,ŻEJTUN,165000.0,maisonette,No,No,2017,,
76270,ŻEJTUN,117000.0,apartment,No,Yes,2017,,
76271,ŻEJTUN,430000.0,house,Yes,Yes,2017,,
76272,ŻEJTUN,160000.0,apartment,No,Yes,2017,3,
76273,ŻEJTUN,125000.0,apartment,No,No,2017,3,
76274,ŻEJTUN,178000.0,house,No,Yes,2017,4,
76275,ŻEJTUN,135000.0,apartment,No,No,2017,3,120.0
76276,ŻEJTUN,375000.0,house,No,Yes,2017,,
76277,ŻURRIEQ,143500.0,maisonette,No,No,2017,2,
76278,ŻURRIEQ,365000.0,house,No,No,2017,,
76279,ŻURRIEQ,165000.0,maisonette,No,No,2017,3,
76280,ŻURRIEQ,125000.0,house,No,No,2017,2,
76281,ŻURRIEQ,280000.0,maisonette,No,Yes,2017,3,55.0
76282,ŻURRIEQ,265000.0,house,No,No,2017,3,
76283,ŻURRIEQ,178000.0,apartment,No,No,2017,,
76284,ŻURRIEQ,162000.0,apartment,No,No,2017,,
76285,ŻURRIEQ,297000.0,,No,No,2017,,
76286,ATTARD,470000.0,house,No,No,2017,,
76287,GĦARGĦUR,395000.0,house,No,No,2017,,
76288,GOZO,575000.0,house,Yes,No,2017,5,
76289,GOZO,117000.0,apartment,No,No,2017,2,
76290,GOZO,275000.0,apartment,No,No,2017,4,
76291,GOZO,120000.0,apartment,No,Yes,2017,,
76292,GŻIRA,,,No,No,2017,,
76293,MELLIEĦA,340000.0,maisonette,No,Yes,2017,3,
76294,MSIDA,437000.0,apartment,No,No,2017,3,325.0
76295,MTARFA,499000.0,house,No,Yes,2017,,
76296,NAXXAR,,house,No,No,2017,4,
76297,NAXXAR,,house,Yes,No,2017,,
76298,NAXXAR,,,No,Yes,2017,,
76299,QAWRA,,,No,No,2017,,50.0
76300,SLIEMA,1200000.0,maisonette,No,No,2017,3,
76301,GOZO,495000.0,house,Yes,Yes,2017,,
76302,MARSASCALA,178000.0,apartment,No,No,2017,3,
76303,SAN ĠWANN,159500.0,,No,No,2017,,
76304,TAL-IBRAĠ,358000.0,maisonette,No,No,2017,3,
76305,ŻABBAR,130000.0,apartment,No,No,2017,3,
76306,,,,No,No,2017,,
76307,GOZO,250000.0,house,No,No,2017,2,
76308,MARSASCALA,190000.0,apartment,No,Yes,2017,2,
76309,SAN ĠWANN,225000.0,apartment,No,No,2017,,144.0
76310,TAL-IBRAĠ,358000.0,maisonette,No,No,2017,3,
76311,TARXIEN,115000.0,apartment,No,No,2017,3,
76312,,,,No,No,2017,,
76313,ATTARD,240000.0,apartment,No,No,2017,3,60.0
76314,ATTARD,235000.0,apartment,No,Yes,2017,,
76315,BIRKIRKARA,,maisonette,No,Yes,2017,,
76316,GOZO,220000.0,apartment,No,Yes,2017,,
76317,MARSASCALA,178000.0,apartment,No,No,2017,3,
76318,MDINA,850000.0,house,No,No,2017,,
76319,MSIDA,130000.0,house,No,Yes,2017,1,
76320,SAN ĠWANN,159500.0,,No,No,2017,,
76321,SLIEMA,1200000.0,maisonette,No,No,2017,,
76322,ST JULIANS,650000.0,apartment,No,Yes,2017,2,
76323,ST JULIANS,318000.0,house,No,No,2017,,
76324,TAL-IBRAĠ,358000.0,maisonette,No,No,2017,3,
76325,TAL-IBRAĠ,700000.0,house,No,Yes,2017,,100.0
76326,ŻABBAR,130000.0,apartment,No,No,2017,3,
76327,,,,No,No,2017,,
76328,GOZO,125000.0,apartment,No,No,2017,3,
76329,GŻIRA,,,No,No,2017,,
76330,SAN ĠWANN,225000.0,apartment,No,No,2017,,144.0
76331,SLIEMA,535000.0,apartment,No,Yes,2017,,
76332,TAL-IBRAĠ,300000.0,apartment,No,No,2017,,
76333,TAL-IBRAĠ,358000.0,maisonette,No,No,2017,3,
76334,,,,No,No,2017,,
76335,GOZO,110000.0,apartment,No,Yes,2017,3,
76336,ST JULIANS,,,No,No,2017,,
76337,,,,No,No,2017,,
76338,NAXXAR,190000.0,,No,No,2017,2,
76339,TIGNÉ POINT,,apartment,No,Yes,2017,,
76340,,,,No,No,2017,,
76341,,,,No,No,2017,,
76342,,,,No,No,2017,,
76343,ATTARD,240000.0,apartment,No,No,2017,3,60.0
76344,ATTARD,585000.0,villa,No,Yes,2017,3,280.0
76345,ATTARD,470000.0,house,No,No,2017,,
76346,ATTARD,275000.0,apartment,No,Yes,2017,3,140.0
76347,ATTARD,270000.0,apartment,No,Yes,2017,3,
76348,ATTARD,268000.0,apartment,No,Yes,2017,3,
76349,ATTARD,795000.0,villa,No,No,2017,,
76350,ATTARD,,villa,No,Yes,2017,,
76351,ATTARD,335000.0,house,No,Yes,2017,,
76352,BAĦAR IĊ-ĊAGĦAQ,875000.0,villa,Yes,Yes,2017,,
76353,BAĦAR IĊ-ĊAGĦAQ,375000.0,house,No,No,2017,,150.0
76354,BAĦAR IC-ĊAGĦAQ,270000.0,apartment,No,No,2017,3,
76355,BAĦAR IĊ-ĊAGĦAQ,305000.0,apartment,No,No,2017,3,165.0
76356,BAĦAR IĊ-ĊAGĦAQ,235000.0,,No,No,2017,,
76357,BAĦAR IĊ-ĊAGĦAQ,,villa,No,No,2017,,
76358,BAĦAR IĊ-ĊAGĦAQ,870000.0,villa,Yes,Yes,2017,,
76359,BAĦRIJA,180000.0,apartment,No,Yes,2017,,
76360,BALZAN,850000.0,villa,No,No,2017,3,
76361,BALZAN,485000.0,house,No,Yes,2017,,
76362,BALZAN,,villa,Yes,No,2017,,
76363,BALZAN,130000.0,house,No,No,2017,2,
76364,BALZAN,250000.0,maisonette,No,No,2017,,
76365,BALZAN,350000.0,house,No,Yes,2017,,85.0
76366,BIDNIJA,1500000.0,villa,No,No,2017,,700.0
76367,BIDNIJA,1000000.0,house,No,No,2017,,
76368,BIRGUMA,1060000.0,villa,Yes,Yes,2017,,400.0
76369,BIRGUMA,,villa,Yes,No,2017,,448.0
76370,BIRKIRKARA,156000.0,apartment,No,No,2017,3,
76371,BIRKIRKARA,,,No,Yes,2017,,
76372,BIRKIRKARA,165000.0,house,No,No,2017,3,
76373,BIRKIRKARA,,house,No,No,2017,3,185.0
76374,BIRKIRKARA,172000.0,apartment,No,No,2017,,
76375,BIRKIRKARA,495000.0,house,No,Yes,2017,3,
76376,BIRKIRKARA,108000.0,apartment,No,No,2017,,95.0
76377,BIRKIRKARA,,house,No,No,2017,2,
76378,BIRKIRKARA,195000.0,house,No,No,2017,3,
76379,BIRKIRKARA,595000.0,house,Yes,No,2017,4,
76380,BIRKIRKARA,171000.0,,No,No,2017,3,
76381,BIRKIRKARA,240000.0,apartment,No,No,2017,,
76382,BIRKIRKARA,115000.0,,No,No,2017,,
76383,BIRŻEBBUĠA,116000.0,apartment,No,No,2017,3,
76384,BIRŻEBBUĠA,108500.0,apartment,No,No,2017,2,
76385,BIRŻEBBUĠA,230000.0,apartment,No,No,2017,,
76386,BIRŻEBBUĠA,224000.0,maisonette,No,No,2017,,
76387,BIRŻEBBUĠA,99000.0,apartment,No,No,2017,,
76388,BLATA L-BAJDA,699000.0,,No,No,2017,,
76389,BUĠIBBA,220000.0,apartment,No,No,2017,,
76390,BUĠIBBA,,,No,Yes,2017,,
76391,BUĠIBBA,110000.0,apartment,No,No,2017,,
76392,BUĠIBBA,167000.0,apartment,No,No,2017,3,
76393,BUĠIBBA,210000.0,house,No,No,2017,3,
76394,BUĠIBBA,175000.0,maisonette,No,No,2017,2,
76395,BUĠIBBA,130000.0,apartment,No,No,2017,2,
76396,BUĠIBBA,115000.0,apartment,No,No,2017,,
76397,BUĠIBBA,129500.0,apartment,No,No,2017,2,
76398,BUĠIBBA,210000.0,apartment,No,No,2017,,
76399,BUĠIBBA,175000.0,apartment,No,No,2017,,180.0
76400,BUĠIBBA,383000.0,house,No,Yes,2017,,
76401,BURMARRAD,185000.0,apartment,No,Yes,2017,,170.0
76402,BURMARRAD,255000.0,house,No,No,2017,3,
76403,CENTRAL,,house,No,No,2017,,220.0
76404,CENTRAL ,,house,No,No,2017,,
76405,COSPICUA ,570000.0,house,No,Yes,2017,,
76406,COSPICUA ,495000.0,house,No,No,2017,3,
76407,COSPICUA ,185000.0,house,No,No,2017,2,
76408,COSPICUA ,184000.0,apartment,No,No,2017,3,
76409,COSPICUA ,650000.0,house,Yes,No,2017,,
76410,COSPICUA ,525000.0,house,No,No,2017,,
76411,COSPICUA ,140000.0,house,No,No,2017,,
76412,DELIMARA,110000.0,,No,No,2017,,
76413,FGURA,115000.0,apartment,No,No,2017,,
76414,FGURA,220000.0,apartment,No,No,2017,3,
76415,FGURA,175000.0,maisonette,No,No,2017,,
76416,FGURA,135000.0,apartment,No,No,2017,3,
76417,FGURA,290000.0,house,No,No,2017,3,
76418,FGURA,160000.0,house,No,No,2017,3,
76419,FGURA,175000.0,maisonette,No,No,2017,,
76420,FGURA,297000.0,house,No,Yes,2017,,
76421,FGURA,300000.0,house,No,No,2017,,
76422,FGURA,275000.0,maisonette,No,No,2017,,
76423,FGURA,235000.0,maisonette,No,Yes,2017,,
76424,FGURA,175000.0,maisonette,No,No,2017,,
76425,FGURA,122500.0,,No,No,2017,,
76426,FLEUR-DE-LYS,430000.0,house,No,Yes,2017,,45.0
76427,FLORIANA,320000.0,apartment,No,No,2017,,
76428,FLORIANA,120000.0,,No,No,2017,,
76429,FLORIANA,210000.0,house,No,No,2017,,
76430,GĦARGĦUR,300000.0,house,No,No,2017,4,
76431,GĦARGĦUR,395000.0,house,No,No,2017,3,
76432,GĦARGĦUR,395000.0,house,No,No,2017,3,
76433,GĦARGĦUR,320000.0,apartment,No,No,2017,3,
76434,GĦAXAQ,430000.0,house,No,No,2017,,
76435,GĦAXAQ,240000.0,house,No,No,2017,3,
76436,GĦAXAQ,2700000.0,,No,No,2017,,
76437,GĦAXAQ,240000.0,house,No,No,2017,,70.0
76438,GĦAXAQ,144500.0,apartment,No,No,2017,,
76439,GĦAXAQ,202000.0,apartment,No,No,2017,,
76440,GĦAXAQ,145000.0,apartment,No,No,2017,3,
76441,GĦAXAQ,135000.0,house,No,No,2017,2,
76442,GĦAXAQ,1236000.0,house,No,No,2017,,
76443,GOZO,168000.0,house,Yes,Yes,2017,,
76444,GOZO,150000.0,house,No,No,2017,,
76445,GOZO,22000.0,,No,Yes,2017,,
76446,GOZO,160000.0,apartment,Yes,No,2017,,
76447,GOZO,375000.0,house,Yes,Yes,2017,3,
76448,GOZO,110000.0,,No,No,2017,,
76449,GOZO,95000.0,house,No,No,2017,3,
76450,GOZO,175900.0,house,No,No,2017,2,152.0
76451,GOZO,124700.0,apartment,No,Yes,2017,3,165.0
76452,GOZO,106000.0,apartment,No,No,2017,3,118.0
76453,GOZO,313000.0,house,Yes,No,2017,4,
76454,GOZO,295000.0,house,Yes,No,2017,,
76455,GOZO,110000.0,house,No,No,2017,,
76456,GOZO,85000.0,apartment,No,No,2017,3,
76457,GOZO,82000.0,house,No,No,2017,,
76458,GOZO,212000.0,house,No,No,2017,,
76459,GOZO,165000.0,house,Yes,Yes,2017,,
76460,GOZO,225000.0,apartment,No,No,2017,1,
76461,GOZO,175000.0,house,No,No,2017,,
76462,GOZO,,,No,No,2017,,
76463,GUARDAMANGIA,100000.0,,No,No,2017,,
76464,GUARDAMANGIA,400000.0,,No,No,2017,,
76465,GUDJA,260000.0,house,No,No,2017,3,
76466,GUDJA,532000.0,house,No,Yes,2017,4,
76467,GUDJA,490000.0,,No,No,2017,,
76468,GUDJA,410000.0,house,No,Yes,2017,,
76469,GUDJA,319000.0,house,No,Yes,2017,,
76470,GŻIRA ,39500.0,,No,Yes,2017,,
76471,GŻIRA,195000.0,,No,No,2017,,
76472,GŻIRA,340000.0,apartment,No,No,2017,3,150.0
76473,GŻIRA,335000.0,apartment,No,Yes,2017,3,
76474,GŻIRA,239000.0,apartment,No,No,2017,2,
76475,GŻIRA,200000.0,apartment,No,No,2017,2,
76476,GŻIRA,160000.0,apartment,No,No,2017,,
76477,GŻIRA,140000.0,apartment,No,No,2017,,
76478,GŻIRA,126000.0,apartment,No,No,2017,,
76479,GŻIRA,,house,No,No,2017,,
76480,GŻIRA,265000.0,house,No,No,2017,,
76481,ĦAMRUN ,280000.0,,No,No,2017,,140.0
76482,ĦAMRUN,118500.0,apartment,No,No,2017,,
76483,IKLIN,,,No,Yes,2017,,
76484,IKLIN,335000.0,maisonette,No,Yes,2017,3,
76485,IKLIN,265000.0,house,No,No,2017,,
76486,IKLIN,185000.0,apartment,No,No,2017,,
76487,KALKARA,175000.0,apartment,No,No,2017,3,145.0
76488,KAPPARA,,villa,No,No,2017,,
76489,KAPPARA,315000.0,villa,No,Yes,2017,3,150.0
76490,KAPPARA,190000.0,apartment,No,No,2017,3,
76491,KAPPARA,330000.0,apartment,No,No,2017,,
76492,KAPPARA,385000.0,maisonette,No,Yes,2017,,
76493,KAPPARA,485000.0,house,No,Yes,2017,3,
76494,KIRKOP,375000.0,house,No,Yes,2017,,35.0
76495,LIJA,260000.0,apartment,No,Yes,2017,3,
76496,LIJA,2000000.0,,No,No,2017,,
76497,LIJA,1150000.0,house,No,Yes,2017,3,
76498,LIJA,239000.0,house,No,No,2017,,
76499,LUQA,385000.0,house,Yes,No,2017,,700.0
76500,LUQA,400000.0,house,No,No,2017,4,
76501,LUQA,190000.0,maisonette,No,Yes,2017,3,
76502,MADLIENA,1800000.0,villa,No,No,2017,,
76503,MADLIENA,,villa,Yes,No,2017,,520.0
76504,MADLIENA,,apartment,No,Yes,2017,3,
76505,MADLIENA,,villa,Yes,No,2017,,520.0
76506,MADLIENA,1650000.0,villa,Yes,No,2017,4,
76507,MADLIENA,1590000.0,villa,Yes,Yes,2017,4,520.0
76508,MANIKATA,825000.0,house,Yes,No,2017,,450.0
76509,MANIKATA,201500.0,apartment,No,No,2017,3,
76510,MANIKATA,255000.0,apartment,No,Yes,2017,3,
76511,MARSA,159500.0,maisonette,No,No,2017,3,
76512,MARSASCALA,275000.0,apartment,No,No,2017,3,
76513,MARSASCALA,550000.0,house,No,Yes,2017,4,200.0
76514,MARSASCALA,475000.0,villa,Yes,No,2017,,390.0
76515,MARSASCALA,215000.0,apartment,No,No,2017,3,60.0
76516,MARSASCALA,187000.0,apartment,No,Yes,2017,,
76517,MARSASCALA,195000.0,apartment,No,No,2017,,
76518,MARSASCALA,235000.0,maisonette,No,No,2017,3,
76519,MARSASCALA,210000.0,apartment,No,Yes,2017,,
76520,MARSASCALA,270000.0,apartment,No,No,2017,3,
76521,MARSASCALA,165000.0,,No,No,2017,,
76522,MARSASCALA,149000.0,apartment,No,No,2017,3,
76523,MARSASCALA,178000.0,apartment,No,No,2017,3,
76524,MARSASCALA,220000.0,apartment,No,No,2017,,174.0
76525,MARSASCALA,180000.0,apartment,No,No,2017,3,
76526,MARSASCALA,225000.0,house,No,No,2017,2,
76527,MARSASCALA,170000.0,maisonette,No,No,2017,,
76528,MARSASCALA,110000.0,,No,No,2017,3,
76529,MARSASCALA,350000.0,house,No,No,2017,,
76530,MARSASCALA,250000.0,maisonette,No,No,2017,3,
76531,MARSASCALA,175000.0,apartment,No,No,2017,2,
76532,MARSASCALA,,house,Yes,No,2017,,
76533,MARSASCALA,149000.0,apartment,No,No,2017,,
76534,MARSASCALA,210000.0,apartment,No,No,2017,,
76535,MARSAXLOKK,159000.0,maisonette,No,No,2017,,
76536,MDINA,850000.0,house,No,No,2017,,
76537,MELLIEĦA,185000.0,apartment,No,No,2017,2,
76538,MELLIEĦA,180000.0,,No,No,2017,,
76539,MELLIEĦA,630000.0,,No,No,2017,,
76540,MELLIEĦA,1350000.0,villa,No,No,2017,,320.0
76541,MELLIEĦA,1250000.0,,Yes,Yes,2017,5,
76542,MELLIEĦA,490000.0,apartment,No,No,2017,,
76543,MELLIEĦA,485000.0,apartment,No,Yes,2017,,
76544,MELLIEĦA,235000.0,apartment,No,No,2017,3,150.0
76545,MELLIEĦA,212600.0,maisonette,No,No,2017,3,
76546,MELLIEĦA,975000.0,villa,Yes,Yes,2017,2,
76547,MELLIEĦA,145000.0,maisonette,No,Yes,2017,2,
76548,MELLIEĦA,135000.0,apartment,No,No,2017,2,
76549,MELLIEĦA,340000.0,maisonette,No,Yes,2017,3,
76550,MELLIEĦA,215000.0,maisonette,No,No,2017,2,
76551,MELLIEĦA,240000.0,apartment,No,Yes,2017,,
76552,MELLIEĦA,195000.0,maisonette,No,No,2017,3,
76553,MELLIEĦA,472000.0,house,No,Yes,2017,4,
76554,MELLIEĦA,238000.0,maisonette,No,No,2017,,
76555,MELLIEĦA,165000.0,maisonette,No,Yes,2017,3,
76556,MELLIEĦA,350000.0,house,No,Yes,2017,3,
76557,MELLIEĦA,160000.0,apartment,No,No,2017,,
76558,MELLIEĦA,210000.0,house,No,No,2017,,
76559,MELLIEĦA,405000.0,house,No,No,2017,,
76560,MELLIEĦA,140000.0,apartment,No,No,2017,,
76561,MELLIEĦA,190000.0,house,No,No,2017,,120.0
76562,MELLIEĦA,180000.0,apartment,No,No,2017,3,
76563,MĠARR,205000.0,apartment,No,No,2017,2,
76564,MOSTA,,house,No,No,2017,3,
76565,MOSTA,165000.0,apartment,No,No,2017,,115.0
76566,MOSTA,255000.0,maisonette,No,Yes,2017,3,150.0
76567,MOSTA,225000.0,villa,No,Yes,2017,,
76568,MOSTA,749000.0,house,Yes,Yes,2017,4,
76569,MOSTA,240000.0,house,No,Yes,2017,2,205.0
76570,MOSTA,,maisonette,No,No,2017,3,
76571,MOSTA,478000.0,house,No,Yes,2017,4,
76572,MOSTA,190000.0,apartment,No,No,2017,3,
76573,MOSTA,375000.0,house,No,Yes,2017,,
76574,MOSTA,,apartment,No,No,2017,2,
76575,MOSTA,215000.0,,No,No,2017,3,
76576,MOSTA,225000.0,maisonette,No,No,2017,,
76577,MOSTA,260000.0,apartment,No,No,2017,,170.0
76578,MOSTA,230000.0,apartment,No,No,2017,3,
76579,MOSTA,205000.0,house,No,No,2017,2,
76580,MOSTA,265000.0,house,No,No,2017,,
