,LOCATION,PRICE,TYPE_OF_PROPERTY,POOL,GARAGE,DATE,BEDROOM,SQM
62247,LIJA,345000.0,maisonette,No,No,2018,3,
62248,LUQA,330000.0,house,No,No,2018,3,
62249,LUQA,330000.0,house,No,No,2018,3,
62250,MADLIENA,495000.0,maisonette,No,No,2018,3,
62251,MADLIENA,495000.0,maisonette,No,Yes,2018,3,
62252,MADLIENA,450000.0,apartment,No,Yes,2018,3,150.0
62253,MADLIENA,1450000.0,villa,Yes,Yes,2018,3,520.0
62254,MADLIENA,545000.0,apartment,No,No,2018,2,
62255,MADLIENA,465000.0,maisonette,No,Yes,2018,3,
62256,MADLIENA,550000.0,maisonette,No,Yes,2018,3,
62257,MADLIENA,950000.0,house,Yes,Yes,2018,3,80.0
62258,MADLIENA,1650000.0,villa,No,No,2018,3,
62259,MADLIENA,415000.0,maisonette,No,Yes,2018,3,
62260,MANIKATA,275000.0,apartment,No,Yes,2018,3,
62261,MARSA,207000.0,maisonette,No,No,2018,3,
62262,MARSASCALA,205000.0,apartment,No,No,2018,3,
62263,MARSASCALA,650000.0,house,Yes,No,2018,3,1125.0
62264,MARSASCALA,550000.0,house,No,Yes,2018,4,200.0
62265,MARSASCALA,175000.0,maisonette,No,Yes,2018,2,
62266,MARSASCALA,330000.0,apartment,No,No,2018,3,
62267,MARSASCALA,234000.0,apartment,No,Yes,2018,3,
62268,MARSASCALA,170000.0,maisonette,No,Yes,2018,3,
62269,MARSASCALA,260000.0,apartment,No,No,2018,3,
62270,MARSASCALA,335000.0,maisonette,No,No,2018,3,286.0
62271,MARSASCALA,179000.0,apartment,No,Yes,2018,2,
62272,MARSASCALA,220000.0,apartment,No,No,2018,3,
62273,MARSASCALA,210000.0,apartment,No,No,2018,3,
62274,MARSASCALA,157000.0,apartment,No,Yes,2018,2,
62275,MARSASCALA,750000.0,house,No,No,2018,3,
62276,MARSASCALA,420000.0,house,No,No,2018,3,200.0
62277,MARSASCALA,298000.0,house,No,No,2018,3,
62278,MARSASCALA,750000.0,villa,No,No,2018,3,735.0
62279,MARSASCALA,298000.0,house,No,No,2018,3,
62280,MARSASCALA,250000.0,maisonette,No,No,2018,3,
62281,MARSASCALA,245000.0,apartment,No,No,2018,3,
62282,MARSASCALA,230000.0,maisonette,No,No,2018,3,
62283,MARSASCALA,800000.0,house,No,No,2018,3,
62284,MARSASCALA,230000.0,maisonette,No,Yes,2018,3,
62285,MARSASCALA,189000.0,apartment,No,No,2018,3,
62286,MARSASCALA,650000.0,house,No,No,2018,3,
62287,MARSAXLOKK,372500.0,house,No,No,2018,3,155.0
62288,MARSAXLOKK,228500.0,apartment,No,No,2018,3,55.0
62289,MARSAXLOKK,717500.0,villa,No,Yes,2018,3,
62290,MELLIEĦA,225000.0,apartment,No,No,2018,3,
62291,MELLIEĦA,212000.0,apartment,No,No,2018,3,
62292,MELLIEĦA,320000.0,apartment,No,No,2018,3,
62293,MELLIEĦA,525000.0,house,No,Yes,2018,3,
62294,MELLIEĦA,232000.0,apartment,No,No,2018,3,
62295,MELLIEĦA,475000.0,house,No,Yes,2018,3,
62296,MELLIEĦA,275000.0,maisonette,No,Yes,2018,3,
62297,MELLIEĦA,244000.0,maisonette,No,No,2018,3,
62298,MELLIEĦA,275000.0,maisonette,No,Yes,2018,3,
62299,MELLIEĦA,275000.0,maisonette,No,Yes,2018,3,
62300,MELLIEĦA,318000.0,maisonette,No,Yes,2018,3,
62301,MELLIEĦA,190000.0,apartment,No,No,2018,3,
62302,MELLIEĦA,225000.0,maisonette,No,No,2018,3,
62303,MENSIJA,720000.0,villa,No,No,2018,3,284.0
62304,MENSIJA,715000.0,villa,Yes,Yes,2018,3,285.0
62305,MENSIJA,720000.0,villa,Yes,No,2018,3,
62306,MENSIJA,720000.0,villa,Yes,Yes,2018,3,
62307,MĠARR,295000.0,maisonette,No,No,2018,3,210.0
62308,MĠARR,295000.0,maisonette,No,No,2018,3,
62309,MOSTA,275000.0,apartment,No,No,2018,3,190.0
62310,MOSTA,750000.0,villa,No,No,2018,3,816.0
62311,MOSTA,245000.0,apartment,No,Yes,2018,3,24.0
62312,MOSTA,220000.0,house,No,No,2018,3,116.0
62313,MOSTA,460000.0,house,No,Yes,2018,3,
62314,MOSTA,287000.0,apartment,No,No,2018,3,
62315,MOSTA,335000.0,maisonette,No,Yes,2018,3,180.0
62316,MOSTA,420000.0,maisonette,No,Yes,2018,3,
62317,MOSTA,420000.0,maisonette,No,Yes,2018,3,
62318,MOSTA,245000.0,apartment,No,Yes,2018,3,
62319,MOSTA,275000.0,apartment,No,Yes,2018,2,
62320,MOSTA,173000.0,maisonette,No,No,2018,2,
62321,MOSTA,975000.0,house,Yes,Yes,2018,3,
62322,MOSTA,310000.0,maisonette,No,Yes,2018,3,156.0
62323,MOSTA,343000.0,house,No,No,2018,2,
62324,MOSTA,475000.0,maisonette,No,No,2018,3,
62325,MOSTA,270000.0,maisonette,No,No,2018,3,
62326,MOSTA,270000.0,house,No,No,2018,3,
62327,MOSTA,207000.0,apartment,No,No,2018,3,150.0
62328,MOSTA,180000.0,apartment,No,No,2018,3,150.0
62329,MOSTA,275000.0,apartment,No,No,2018,3,170.0
62330,MOSTA,319000.0,house,No,No,2018,3,
62331,MOSTA,323000.0,house,No,No,2018,3,246.0
62332,MQABBA,135000.0,maisonette,No,No,2018,3,
62333,MSIDA,210000.0,apartment,No,No,2018,3,100.0
62334,MSIDA,130000.0,apartment,No,No,2018,3,
62335,MSIDA,145000.0,apartment,No,No,2018,3,
62336,MSIDA,139000.0,apartment,No,No,2018,3,
62337,MSIDA,190000.0,apartment,No,No,2018,3,
62338,MSIDA,130000.0,apartment,No,No,2018,3,58.0
62339,MSIDA,250000.0,apartment,No,Yes,2018,3,
62340,MSIDA,270000.0,apartment,No,No,2018,3,
62341,MSIDA,165000.0,apartment,No,No,2018,3,105.0
62342,MSIDA,144000.0,apartment,No,No,2018,3,
62343,NAXXAR,210000.0,house,No,No,2018,3,
62344,NAXXAR,370000.0,house,No,No,2018,3,
62345,NAXXAR,244800.0,apartment,No,No,2018,3,
62346,NAXXAR,590000.0,house,No,Yes,2018,3,240.0
62347,NAXXAR,375000.0,house,No,No,2018,3,
62348,NAXXAR,285000.0,house,No,No,2018,3,
62349,NAXXAR,900000.0,house,No,No,2018,3,
62350,NAXXAR,325000.0,house,No,No,2018,3,
62351,NAXXAR,530000.0,house,No,Yes,2018,3,
62352,NAXXAR,395000.0,house,No,No,2018,3,
62353,NAXXAR,240000.0,apartment,No,No,2018,3,132.0
62354,NAXXAR,280000.0,apartment,No,No,2018,3,
62355,PAOLA,975000.0,house,No,Yes,2018,2,
62356,PAOLA,182800.0,apartment,No,No,2018,3,
62357,PAOLA,169000.0,house,No,No,2018,3,
62358,PAOLA,169000.0,house,No,No,2018,2,
62359,PAOLA,170000.0,house,No,Yes,2018,3,
62360,PAOLA,145000.0,house,No,No,2018,3,
62361,PAOLA,235000.0,house,No,Yes,2018,3,
62362,PEMBROKE,965000.0,villa,No,Yes,2018,4,
62363,PORTOMASO,645000.0,apartment,No,No,2018,2,
62364,QAWRA,240000.0,apartment,No,Yes,2018,3,
62365,QAWRA,325000.0,apartment,No,No,2018,4,
62366,QAWRA,150000.0,apartment,Yes,No,2018,3,
62367,QAWRA,215000.0,maisonette,No,No,2018,3,
62368,QAWRA,339000.0,maisonette,Yes,No,2018,3,
62369,QAWRA,199000.0,apartment,No,No,2018,3,
62370,QAWRA,348000.0,house,No,No,2018,3,
62371,QAWRA,190000.0,apartment,No,No,2018,3,
62372,QAWRA,157000.0,apartment,No,No,2018,2,
62373,QAWRA,450000.0,house,No,Yes,2018,3,
62374,QORMI,281500.0,maisonette,No,No,2018,3,
62375,QORMI,156000.0,apartment,No,No,2018,3,
62376,QORMI,235000.0,maisonette,No,No,2018,3,
62377,QRENDI,175000.0,house,No,No,2018,3,
62378,RABAT,450000.0,house,No,No,2018,4,34.0
62379,RABAT,285000.0,house,No,No,2018,3,
62380,RABAT,320000.0,apartment,No,No,2018,4,
62381,RABAT,350000.0,maisonette,No,No,2018,3,
62382,RABAT,840000.0,house,No,No,2018,3,
62383,SALINA,212000.0,maisonette,No,No,2018,3,
62384,SAN ĠWANN,675000.0,villa,No,No,2018,3,
62385,SAN ĠWANN,265000.0,apartment,No,No,2018,3,155.0
62386,SAN ĠWANN,215000.0,apartment,No,No,2018,3,
62387,SAN ĠWANN,285000.0,house,No,No,2018,2,
62388,SAN ĠWANN,297000.0,apartment,No,No,2018,2,
62389,SAN ĠWANN,150000.0,apartment,No,No,2018,2,
62390,SAN ĠWANN,235000.0,apartment,No,No,2018,3,
62391,SAN ĠWANN,470000.0,maisonette,No,No,2018,3,180.0
62392,SAN ĠWANN,712000.0,villa,No,No,2018,3,300.0
62393,SAN ĠWANN,675000.0,villa,No,Yes,2018,3,
62394,SAN ĠWANN,265000.0,maisonette,No,No,2018,3,30.0
62395,SAN ĠWANN,400000.0,house,No,Yes,2018,3,
62396,SAN ĠWANN,240000.0,maisonette,No,No,2018,3,40.0
62397,SAN ĠWANN,195000.0,apartment,No,No,2018,3,
62398,SAN ĠWANN,190000.0,apartment,No,No,2018,3,
62399,ST PAUL,725000.0,villa,No,Yes,2018,3,
62400,ST PAUL,750000.0,villa,No,Yes,2018,3,
62401,ST PAUL,875000.0,villa,Yes,No,2018,3,
62402,ST PAUL,750000.0,villa,No,Yes,2018,3,
62403,SENGLEA ,150000.0,house,No,No,2018,3,
62404,SENGLEA,224000.0,house,No,No,2018,3,
62405,SIĠĠIEWI,1600000.0,house,No,No,2018,3,
62406,SIĠĠIEWI,525000.0,house,No,No,2018,3,350.0
62407,SIĠĠIEWI,180000.0,apartment,No,No,2018,3,
62408,SIĠĠIEWI,290000.0,maisonette,No,No,2018,3,
62409,SIĠĠIEWI,180000.0,apartment,No,No,2018,3,
62410,SIĠĠIEWI,250000.0,maisonette,No,No,2018,3,130.0
62411,SLIEMA ,360000.0,apartment,No,No,2018,3,
62412,SLIEMA ,310000.0,maisonette,No,No,2018,3,85.0
62413,SLIEMA ,505000.0,apartment,No,Yes,2018,2,
62414,SLIEMA,265000.0,apartment,No,No,2018,2,
62415,SLIEMA,320000.0,apartment,No,No,2018,2,
62416,SLIEMA,395000.0,apartment,No,No,2018,3,
62417,SLIEMA,480000.0,apartment,No,Yes,2018,3,
62418,SLIEMA,760000.0,apartment,No,No,2018,3,
62419,SLIEMA,2300000.0,house,No,No,2018,3,500.0
62420,SLIEMA,895000.0,apartment,No,Yes,2018,3,
62421,SLIEMA,620000.0,house,No,No,2018,2,
62422,SLIEMA,495000.0,apartment,No,Yes,2018,3,180.0
62423,SLIEMA,1325000.0,house,No,No,2018,3,450.0
62424,SLIEMA,595000.0,house,No,No,2018,2,160.0
62425,SLIEMA,325000.0,house,No,No,2018,2,
62426,SLIEMA,550000.0,apartment,No,No,2018,4,
62427,SLIEMA,375000.0,apartment,No,No,2018,3,
62428,SLIEMA,1200000.0,apartment,No,No,2018,3,
62429,SLIEMA,575000.0,apartment,No,Yes,2018,3,
62430,SLIEMA,400000.0,apartment,No,Yes,2018,3,
62431,SLIEMA,1500000.0,house,Yes,Yes,2018,3,
62432,SLIEMA,899000.0,house,No,No,2018,4,
62433,SLIEMA,825000.0,apartment,No,No,2018,3,170.0
62434,SLIEMA,890000.0,house,No,No,2018,3,
62435,SLIEMA,348000.0,apartment,No,No,2018,3,
62436,SLIEMA,645000.0,apartment,No,Yes,2018,4,
62437,SLIEMA,715000.0,apartment,No,No,2018,3,
62438,SLIEMA,260000.0,villa,No,No,2018,2,80.0
62439,SLIEMA,315000.0,maisonette,No,No,2018,3,
62440,SLIEMA,325000.0,maisonette,No,No,2018,2,115.0
62441,SLIEMA,570000.0,house,No,Yes,2018,2,60.0
62442,SLIEMA,450000.0,apartment,No,No,2018,3,
62443,SLIEMA,799000.0,apartment,No,No,2018,2,
62444,SLIEMA,825000.0,apartment,No,No,2018,3,
62445,SLIEMA,595000.0,house,No,No,2018,3,
62446,SLIEMA,825000.0,apartment,No,No,2018,3,
62447,SLIEMA,595000.0,house,No,No,2018,3,40.0
62448,SLIEMA,595000.0,house,No,No,2018,3,
62449,SLIEMA,305000.0,house,No,No,2018,3,
62450,SLIEMA,550000.0,house,No,Yes,2018,3,
62451,ST JULIANS,890000.0,apartment,No,Yes,2018,3,180.0
62452,ST JULIANS,480000.0,apartment,No,Yes,2018,2,140.0
62453,ST JULIANS,290000.0,house,No,No,2018,3,
62454,ST JULIANS,840000.0,house,No,No,2018,3,287.0
62455,ST JULIANS,315000.0,apartment,No,Yes,2018,3,
62456,ST JULIANS,890000.0,apartment,No,No,2018,3,190.0
62457,ST JULIANS,395000.0,apartment,No,No,2018,3,
62458,ST JULIANS,315000.0,apartment,No,No,2018,3,106.0
62459,ST JULIANS,300000.0,apartment,No,Yes,2018,3,170.0
62460,ST JULIANS,315000.0,apartment,No,No,2018,2,
62461,ST JULIANS,238000.0,apartment,No,No,2018,3,
62462,ST JULIANS,135000.0,maisonette,No,No,2018,3,
62463,ST JULIANS,372000.0,house,No,Yes,2018,3,200.0
62464,ST JULIANS,775000.0,villa,Yes,Yes,2018,3,
62465,ST JULIANS,345000.0,apartment,No,Yes,2018,3,150.0
62466,ST JULIANS,235000.0,apartment,No,No,2018,3,105.0
62467,ST JULIANS,350000.0,apartment,No,No,2018,3,
62468,ST PAUL,725000.0,apartment,No,Yes,2018,3,
62469,ST PAUL,390000.0,apartment,No,No,2018,3,
62470,ST PAUL,195000.0,apartment,No,No,2018,3,
62471,ST PAUL,149000.0,apartment,No,No,2018,2,
62472,ST PAUL,225000.0,apartment,No,Yes,2018,2,
62473,ST PAUL,180000.0,apartment,No,No,2018,3,
62474,ST PAUL,260000.0,house,No,No,2018,3,
62475,ST PAUL,188000.0,apartment,No,No,2018,3,
62476,ST PAUL,245000.0,maisonette,No,No,2018,3,
62477,ST PAUL,850000.0,house,Yes,Yes,2018,3,
62478,ST PAUL,157000.0,apartment,No,No,2018,2,
62479,ST VENERA,219000.0,maisonette,No,Yes,2018,3,
62480,ST VENERA,180000.0,apartment,No,No,2018,3,
62481,ST VENERA,155000.0,apartment,No,No,2018,3,
62482,ST VENERA,269000.0,maisonette,No,Yes,2018,3,
62483,ST VENERA,165000.0,apartment,No,No,2018,3,
62484,ST VENERA,115000.0,apartment,No,No,2018,3,
62485,ST VENERA,175000.0,apartment,No,No,2018,3,
62486,ST VENERA,225000.0,house,No,No,2018,3,
62487,ST VENERA,285000.0,house,No,No,2018,4,
62488,SWATAR,195000.0,house,No,No,2018,3,
62489,SWIEQI,370000.0,maisonette,No,No,2018,3,240.0
62490,SWIEQI,320000.0,apartment,No,No,2018,3,
62491,SWIEQI,175000.0,maisonette,No,No,2018,3,65.0
62492,SWIEQI,485000.0,house,No,No,2018,3,
62493,SWIEQI,270000.0,house,No,No,2018,3,
62494,SWIEQI,250000.0,house,No,No,2018,3,
62495,SWIEQI,245000.0,maisonette,No,No,2018,3,
62496,SWIEQI,490000.0,maisonette,No,Yes,2018,3,
62497,TA' XBIEX,275000.0,apartment,No,No,2018,2,
62498,TA' XBIEX,420000.0,house,Yes,No,2018,3,
62499,TAL-IBRAĠ,390000.0,apartment,No,Yes,2018,3,
62500,TAL-IBRAĠ,205000.0,house,No,No,2018,3,
62501,TAL-IBRAĠ,320000.0,apartment,No,No,2018,3,
62502,TAL-IBRAĠ,280000.0,apartment,No,Yes,2018,3,
62503,TAL-IBRAĠ,330000.0,maisonette,No,Yes,2018,3,
62504,TARXIEN,385000.0,house,No,Yes,2018,3,
62505,TARXIEN,116000.0,apartment,No,No,2018,3,
62506,TARXIEN,320000.0,house,No,No,2018,2,
62507,TARXIEN,234000.0,house,No,No,2018,3,
62508,VALLETTA,550000.0,house,No,No,2018,3,
62509,VALLETTA,795000.0,house,No,No,2018,3,120.0
62510,VALLETTA,285000.0,apartment,No,No,2018,2,
62511,VALLETTA,275000.0,maisonette,No,No,2018,3,
62512,XEMXIJA,234000.0,apartment,No,No,2018,3,200.0
62513,XEMXIJA,375000.0,apartment,No,Yes,2018,3,189.0
62514,XGĦAJRA,210000.0,apartment,No,No,2018,3,
62515,XGĦAJRA,270000.0,maisonette,No,No,2018,3,
62516,XGĦAJRA,425000.0,apartment,No,Yes,2018,3,
62517,ŻABBAR,150000.0,apartment,No,No,2018,3,170.0
62518,ŻABBAR,383000.0,house,No,No,2018,3,
62519,ŻABBAR,195000.0,house,No,Yes,2018,3,
62520,ŻABBAR,95400.0,maisonette,No,Yes,2018,3,
62521,ŻABBAR,145000.0,maisonette,No,No,2018,2,
62522,ŻABBAR,240000.0,maisonette,No,No,2018,3,
62523,ŻABBAR,185000.0,house,No,No,2018,3,
62524,ŻABBAR,205000.0,apartment,No,No,2018,3,150.0
62525,ŻABBAR,200000.0,house,No,No,2018,3,
62526,ŻABBAR,145000.0,apartment,No,No,2018,3,157.0
62527,ŻABBAR,116900.0,maisonette,No,No,2018,3,
62528,ŻEBBIEGĦ,385000.0,maisonette,No,No,2018,3,
62529,ŻEBBUĠ,456000.0,house,No,Yes,2018,4,
62530,ŻEBBUĠ,650000.0,house,No,No,2018,3,100.0
62531,ŻEBBUĠ,475000.0,house,No,Yes,2018,3,
62532,ŻEBBUĠ,201000.0,apartment,No,Yes,2018,3,
62533,ŻEBBUĠ,190000.0,maisonette,No,Yes,2018,3,
62534,ŻEBBUĠ,525000.0,house,Yes,Yes,2018,3,605.0
62535,ŻEJTUN,785000.0,house,No,No,2018,3,100.0
62536,ŻEJTUN,425200.0,house,No,No,2018,4,
62537,ŻEJTUN,170000.0,house,No,No,2018,3,
62538,ŻEJTUN,260000.0,house,No,No,2018,3,
62539,ŻEJTUN,255000.0,maisonette,No,Yes,2018,3,
62540,ŻEJTUN,215000.0,house,No,No,2018,3,
62541,ŻEJTUN,345000.0,maisonette,No,No,2018,3,
62542,ŻEJTUN,429000.0,house,No,No,2018,3,
62543,ŻEJTUN,199000.0,house,No,No,2018,3,
62544,ŻEJTUN,290000.0,house,No,No,2018,4,
62545,ŻEJTUN,450000.0,house,No,No,2018,3,
62546,ŻEJTUN,130000.0,maisonette,No,No,2018,3,
62547,ŻURRIEQ,365000.0,house,No,No,2018,3,
62548,ŻURRIEQ,365000.0,house,No,No,2018,3,
62549,ŻURRIEQ,145000.0,apartment,No,No,2018,3,
62550,ŻURRIEQ,249000.0,house,No,No,2018,2,
62551,ŻURRIEQ,392000.0,house,No,Yes,2018,3,310.0
62552,ŻURRIEQ,185000.0,maisonette,No,No,2018,3,
62553,ŻURRIEQ,175000.0,apartment,No,No,2018,3,
62554,ŻURRIEQ,170000.0,maisonette,No,Yes,2018,3,
62555,GOZO,495000.0,house,No,No,2018,4,
62556,ST JULIANS,315000.0,apartment,No,Yes,2018,3,
62557,GOZO,330000.0,house,No,No,2018,5,
62558,NAXXAR,298000.0,house,No,No,2018,3,
62559,ST JULIANS,249000.0,apartment,No,No,2018,3,
62560,GOZO,269000.0,house,No,No,2018,3,
62561,ATTARD,287000.0,apartment,No,Yes,2018,3,40.0
62562,ATTARD,240000.0,apartment,No,No,2018,3,
62563,GOZO,575000.0,house,Yes,No,2018,5,
62564,RABAT,478000.0,house,No,No,2018,3,90.0
62565,SLIEMA,990000.0,apartment,No,No,2018,3,
62566,SLIEMA,400000.0,apartment,No,Yes,2018,2,
62567,ST JULIANS,249000.0,apartment,No,No,2018,3,
62568,SWIEQI,350000.0,apartment,No,No,2018,3,
62569,ATTARD,240000.0,apartment,No,No,2018,3,
62570,ATTARD,550000.0,villa,Yes,No,2018,3,200.0
62571,GOZO,110000.0,apartment,No,No,2018,3,
62572,SLIEMA,645000.0,apartment,No,Yes,2018,3,300.0
62573,FLORIANA,950000.0,house,No,No,2018,1,
62574,GOZO,295000.0,apartment,No,Yes,2018,3,
62575,NAXXAR,298000.0,house,No,No,2018,3,
62576,TAL-IBRAĠ,325000.0,apartment,No,Yes,2018,2,
62577,GOZO,225000.0,house,No,No,2018,1,50.0
62578,GOZO,220000.0,apartment,No,Yes,2018,3,
62579,KAPPARA,1450000.0,villa,Yes,No,2018,3,800.0
62580,LIJA,950000.0,house,Yes,No,2018,3,150.0
62581,MADLIENA,495000.0,maisonette,No,No,2018,3,
62582,RABAT,790000.0,house,No,No,2018,3,
62583,SLIEMA,860000.0,apartment,No,No,2018,3,160.0
62584,SLIEMA,395000.0,apartment,No,Yes,2018,3,
62585,ST JULIANS,840000.0,house,No,No,2018,3,287.0
62586,SWIEQI,585000.0,villa,No,No,2018,4,
62587,SWIEQI,490000.0,maisonette,No,Yes,2018,3,
62588,TAL-IBRAĠ,645000.0,apartment,No,Yes,2018,3,325.0
62589,TAL-IBRAĠ,350000.0,apartment,No,No,2018,3,180.0
62590,ŻEJTUN,429000.0,house,No,No,2018,3,
62591,GOZO,125000.0,apartment,No,No,2018,3,
62592,RABAT,790000.0,house,No,No,2018,3,
62593,GOZO,110000.0,apartment,No,Yes,2018,3,
62594,RABAT,790000.0,house,No,No,2018,3,
62595,NAXXAR,298000.0,house,No,No,2018,3,
62596,ST JULIANS,210000.0,maisonette,No,No,2018,3,
62597,BIRKIRKARA,295000.0,house,No,Yes,2018,3,
62598,GOZO,198000.0,house,No,No,2018,3,50.0
62599,GŻIRA,230000.0,apartment,No,No,2018,2,
62600,MADLIENA,495000.0,maisonette,No,No,2018,3,
62601,SLIEMA,400000.0,apartment,No,Yes,2018,2,
62602,SWIEQI,340000.0,maisonette,No,No,2018,3,
62603,GOZO,186500.0,house,No,No,2018,3,
62604,SLIEMA,400000.0,apartment,No,Yes,2018,2,
62605,ATTARD,240000.0,apartment,No,No,2018,3,
62606,ATTARD,550000.0,house,No,Yes,2018,4,
62607,ATTARD,210000.0,apartment,No,No,2018,3,
62608,ATTARD,525000.0,house,No,Yes,2018,3,
62609,ATTARD,285000.0,maisonette,No,Yes,2018,3,
62610,ATTARD,345000.0,maisonette,No,Yes,2018,3,
62611,ATTARD,460000.0,maisonette,No,No,2018,3,
62612,ATTARD,760000.0,villa,No,Yes,2018,3,300.0
62613,ATTARD,579000.0,house,No,Yes,2018,5,
62614,ATTARD,308000.0,house,No,Yes,2018,3,
62615,BAĦAR IĊ-ĊAGĦAQ,600000.0,house,Yes,Yes,2018,3,240.0
62616,BAĦAR IĊ-ĊAGĦAQ,250000.0,apartment,No,No,2018,3,143.0
62617,BALZAN,315000.0,maisonette,No,No,2018,3,
62618,BALZAN,430000.0,house,No,No,2018,3,
62619,BALZAN,225000.0,maisonette,No,No,2018,3,
62620,BALZAN,855000.0,villa,No,No,2018,3,
62621,BALZAN,350000.0,maisonette,No,No,2018,3,
62622,BALZAN,269000.0,house,No,No,2018,3,
62623,BIRKIRKARA,205000.0,apartment,No,No,2018,3,
62624,BIRKIRKARA,325000.0,house,No,No,2018,3,320.0
62625,BIRKIRKARA,190000.0,apartment,No,No,2018,3,
62626,BIRKIRKARA,449500.0,house,No,No,2018,3,
62627,BIRKIRKARA,640000.0,house,Yes,No,2018,3,250.0
62628,BIRKIRKARA,319000.0,maisonette,No,Yes,2018,3,
62629,BIRKIRKARA,860000.0,house,No,Yes,2018,4,
62630,BIRKIRKARA,447000.0,house,No,No,2018,3,
62631,BIRKIRKARA,192000.0,apartment,No,No,2018,3,
62632,BIRKIRKARA,245000.0,house,No,No,2018,3,
62633,BIRŻEBBUĠA,700000.0,house,No,Yes,2018,3,
62634,BIRŻEBBUĠA,145000.0,apartment,No,No,2018,3,
62635,BIRŻEBBUĠA,190000.0,apartment,No,No,2018,3,
62636,BIRŻEBBUĠA,110000.0,house,No,No,2018,3,
62637,BIRŻEBBUĠA,415000.0,house,No,Yes,2018,3,
62638,BUĠIBBA,265000.0,house,No,Yes,2018,3,
62639,BURMARRAD,240000.0,house,No,No,2018,3,
62640,COSPICUA,190000.0,house,No,No,2018,3,
62641,COSPICUA,570000.0,house,No,Yes,2018,3,
62642,COSPICUA,105000.0,maisonette,No,No,2018,3,
62643,FGURA,235000.0,maisonette,No,No,2018,3,205.0
62644,FGURA,140000.0,apartment,No,No,2018,2,
62645,FGURA,175000.0,maisonette,No,No,2018,3,
62646,FGURA,170000.0,apartment,No,No,2018,2,
62647,FGURA,139000.0,apartment,No,No,2018,2,
62648,FGURA,265000.0,maisonette,No,No,2018,3,
62649,FGURA,225000.0,maisonette,No,No,2018,3,
62650,FGURA,160000.0,house,No,No,2018,3,
62651,FGURA,175000.0,maisonette,No,No,2018,3,
62652,FGURA,195000.0,maisonette,No,No,2018,3,
62653,FLORIANA,477000.0,apartment,No,No,2018,3,
62654,GĦARGĦUR,499000.0,house,Yes,No,2018,3,
62655,GĦARGĦUR,287000.0,maisonette,No,No,2018,2,
62656,GĦARGĦUR,320000.0,apartment,No,No,2018,3,
62657,GĦARGĦUR,350000.0,house,No,No,2018,2,
62658,GĦAXAQ,239000.0,apartment,No,No,2018,3,
62659,GĦAXAQ,340000.0,house,Yes,No,2018,3,
62660,GĦAXAQ,193000.0,maisonette,No,No,2018,3,
62661,GOZO,120000.0,maisonette,No,No,2018,3,
62662,GOZO,180000.0,apartment,No,No,2018,3,
62663,GOZO,85000.0,apartment,No,No,2018,2,
62664,GOZO,230000.0,house,No,No,2018,2,
62665,GOZO,565000.0,house,Yes,Yes,2018,3,
62666,GOZO,30000.0,house,Yes,Yes,2018,4,
62667,GOZO,695000.0,house,Yes,Yes,2018,5,
62668,GOZO,695000.0,house,Yes,Yes,2018,5,
62669,GOZO,289000.0,apartment,No,No,2018,3,
62670,GOZO,212000.0,house,No,No,2018,3,
62671,GOZO,187000.0,house,Yes,No,2018,3,177.0
62672,GOZO,230000.0,apartment,No,No,2018,3,
62673,GOZO,289000.0,house,Yes,No,2018,3,
62674,GOZO,64000.0,apartment,No,No,2018,3,
62675,GOZO,425000.0,house,No,No,2018,3,
62676,GOZO,285000.0,house,No,Yes,2018,3,275.0
62677,GOZO,165000.0,apartment,No,No,2018,3,175.0
62678,GOZO,245000.0,house,No,No,2018,2,
62679,GOZO,250000.0,house,Yes,Yes,2018,3,
62680,GOZO,135000.0,house,No,Yes,2018,4,
62681,GOZO,200000.0,house,No,No,2018,3,20.0
62682,GOZO,365000.0,house,Yes,Yes,2018,3,
62683,GOZO,398000.0,house,No,Yes,2018,3,
62684,GOZO,127000.0,maisonette,No,No,2018,3,180.0
62685,GUARDAMANGIA,191000.0,maisonette,No,No,2018,3,
62686,GUARDAMANGIA,147000.0,apartment,No,No,2018,2,
62687,GUDJA,260000.0,house,No,No,2018,3,
62688,GUDJA,385000.0,house,Yes,No,2018,3,
62689,GUDJA,385000.0,house,No,No,2018,3,
62690,GŻIRA,300000.0,apartment,No,No,2018,3,
62691,GŻIRA,765000.0,apartment,No,No,2018,3,
62692,GŻIRA,240000.0,apartment,No,No,2018,3,
62693,GŻIRA,315000.0,house,No,No,2018,2,
62694,GŻIRA,165000.0,maisonette,No,No,2018,2,
62695,GŻIRA,213000.0,apartment,No,No,2018,3,
62696,GŻIRA,280000.0,apartment,No,No,2018,2,
62697,GŻIRA,225000.0,apartment,No,No,2018,3,
62698,GŻIRA,225000.0,apartment,No,No,2018,3,
62699,GŻIRA,170000.0,apartment,No,No,2018,3,
62700,GŻIRA,235000.0,apartment,No,No,2018,3,
62701,GŻIRA,235000.0,house,No,No,2018,3,
62702,GŻIRA,575000.0,apartment,No,No,2018,3,
62703,GŻIRA,275000.0,house,No,Yes,2018,2,
62704,ĦAMRUN,165000.0,apartment,No,No,2018,3,132.0
62705,ĦAMRUN,290000.0,house,No,Yes,2018,3,
62706,ĦAMRUN,155000.0,apartment,No,No,2018,3,
62707,ĦAMRUN,155000.0,apartment,No,No,2018,3,
